Port,Protocol,Count
26469,udp,5
32838,tcp,3
45446,udp,3
56424,other,1
36451,other,1
48111,udp,3
60161,tcp,1
6270,tcp,2
22809,udp,1
35913,other,2
11756,other,4
49200,other,7
33404,other,2
37685,udp,1
8994,udp,2
65121,other,1
12823,tcp,1
51425,tcp,3
7393,tcp,4
62340,other,3
32176,tcp,3
11717,tcp,3
54116,other,3
52531,tcp,4
63369,other,2
52044,tcp,3
6592,other,3
13849,tcp,1
47448,other,3
50485,tcp,1
49957,other,4
16171,other,5
7113,udp,4
22186,tcp,2
20732,other,2
52798,udp,3
14398,tcp,2
32747,other,3
56145,other,2
5728,other,1
23796,tcp,4
41166,other,1
17801,udp,2
29219,other,1
55463,udp,2
63245,tcp,3
46065,udp,2
47928,other,6
54357,udp,1
39910,tcp,4
42436,other,2
57022,udp,4
18030,tcp,2
29393,udp,2
63755,udp,1
58933,other,5
31146,udp,2
5554,udp,2
45822,other,2
20568,other,4
53080,tcp,4
26515,other,2
12595,tcp,4
26781,other,3
10729,udp,1
40193,other,1
27209,other,1
47169,other,6
29718,other,3
44945,tcp,1
39292,tcp,3
12070,udp,2
8674,tcp,5
56788,udp,7
60207,other,3
46140,other,2
43620,tcp,1
60113,udp,4
27786,tcp,1
38142,tcp,4
61415,tcp,3
64298,tcp,3
24272,other,5
43409,other,5
41574,tcp,1
29832,tcp,3
48307,tcp,2
31361,udp,5
32128,udp,3
47113,other,2
49923,udp,2
6808,udp,1
23395,other,1
46552,udp,1
28466,tcp,3
40971,other,2
44945,other,2
49678,other,3
37154,udp,4
14440,other,4
48821,tcp,5
10401,other,1
41526,udp,2
30361,other,1
39423,tcp,6
50100,tcp,1
59128,other,1
22235,udp,1
59383,udp,1
26908,tcp,1
58155,other,3
23894,other,5
35547,tcp,3
48690,tcp,3
53032,udp,2
24771,other,6
18388,tcp,3
53856,tcp,3
18875,tcp,3
3485,other,4
34222,tcp,1
21385,other,8
55902,tcp,3
4083,other,3
40692,other,2
11521,udp,2
45918,other,2
49179,other,5
40272,udp,2
56451,tcp,2
30899,other,3
49436,udp,4
41039,udp,3
9432,other,5
57218,tcp,5
47053,tcp,3
58834,udp,1
62217,other,4
17479,other,4
55659,tcp,1
599,tcp,5
49944,tcp,3
37377,tcp,5
42899,tcp,1
29589,tcp,1
50437,udp,2
22722,udp,5
39200,udp,1
46775,tcp,1
13324,udp,2
14306,tcp,4
35400,udp,3
42075,udp,1
24416,tcp,1
55248,udp,1
214,tcp,2
27396,tcp,2
44458,tcp,6
63514,other,1
6418,tcp,1
3258,tcp,2
55225,tcp,1
65238,tcp,4
31633,tcp,3
12411,other,2
6167,tcp,1
33065,other,3
27348,udp,3
17539,other,4
11700,other,4
25207,other,4
60600,tcp,5
64474,other,2
22262,other,1
28076,udp,1
58157,udp,5
237,udp,7
51202,tcp,2
39471,tcp,2
25144,tcp,2
36925,udp,2
53470,tcp,3
34542,tcp,1
21349,other,6
50924,udp,6
55950,udp,3
49823,other,3
44072,tcp,1
61389,udp,1
23704,tcp,4
50995,udp,1
26002,udp,3
49992,tcp,3
1731,udp,1
46017,other,1
42830,other,2
20320,other,2
56337,other,7
8598,tcp,4
5618,tcp,1
40982,udp,2
1620,other,3
61378,other,1
3669,tcp,5
37474,udp,3
59040,tcp,1
28273,other,4
7902,other,4
732,other,3
61366,tcp,3
2569,udp,1
11421,other,3
39423,udp,1
5994,other,3
52479,other,5
22235,tcp,3
19425,other,3
63300,udp,2
5689,tcp,2
43963,udp,1
34565,udp,4
25167,udp,3
26273,tcp,5
10736,other,1
44802,other,2
13143,other,2
14329,udp,2
10651,udp,2
2602,other,4
10950,tcp,2
65456,other,1
37392,other,3
21295,udp,3
53968,other,1
30693,udp,3
64298,udp,4
48892,udp,2
11668,udp,5
40944,other,4
5603,udp,1
55415,other,1
2135,tcp,2
10143,udp,2
10120,tcp,1
21344,tcp,1
43313,other,1
65189,udp,4
31584,udp,2
28045,other,2
27598,udp,4
5352,udp,2
27164,tcp,5
16060,udp,5
5766,other,1
62588,other,2
31179,other,2
22838,other,2
64246,other,3
62257,tcp,7
61877,other,1
51153,udp,1
60551,udp,1
36746,udp,2
20041,other,5
51450,other,4
17767,other,6
5938,tcp,4
7832,tcp,1
22490,other,3
43940,tcp,3
57656,tcp,4
18129,udp,2
10774,other,3
13849,udp,5
3123,other,4
9383,other,2
38728,tcp,3
59822,udp,3
26510,udp,3
5067,udp,2
31458,other,1
61318,udp,3
47005,udp,4
48258,tcp,2
27527,udp,8
15093,other,5
17112,udp,4
43541,other,2
19863,udp,1
10902,udp,4
15018,tcp,4
2491,tcp,3
17769,tcp,2
18740,udp,2
2141,other,4
56131,tcp,5
27562,other,2
10191,tcp,1
53405,other,2
4413,tcp,4
2546,tcp,5
35661,other,7
33814,tcp,8
59063,udp,4
12889,other,2
6119,udp,1
10988,tcp,2
26581,udp,1
47367,tcp,1
19653,other,5
285,tcp,2
17183,udp,2
51912,udp,2
43181,tcp,6
16931,tcp,1
56765,tcp,3
35623,udp,4
6369,udp,4
51083,other,3
25676,other,3
63991,tcp,2
24666,tcp,1
3437,tcp,4
5487,other,2
45195,tcp,5
15268,tcp,1
4803,udp,2
27283,other,1
58779,tcp,2
2420,tcp,2
23751,other,4
19507,udp,5
56841,udp,2
40884,other,2
47687,tcp,2
55127,other,3
4851,tcp,3
21242,other,1
58193,other,3
7345,udp,3
9633,other,4
8084,other,6
61120,other,4
38532,udp,4
16519,other,3
17160,tcp,5
44778,tcp,2
55073,tcp,4
11489,udp,2
51983,udp,1
44909,other,2
28698,tcp,2
57169,udp,2
18177,tcp,3
50115,other,3
36144,other,1
32560,udp,3
63922,tcp,2
19578,udp,6
8135,other,2
62025,other,2
28976,udp,1
33711,other,3
44707,tcp,2
8794,other,4
23359,other,3
55025,udp,2
42151,tcp,1
35309,tcp,2
26760,udp,3
25789,tcp,1
24205,udp,1
15757,other,3
34085,other,3
2640,other,4
33603,udp,5
13431,other,5
57636,other,1
3351,other,3
7783,udp,3
45083,udp,3
54481,udp,4
2854,udp,2
6730,udp,6
57456,udp,2
38580,tcp,3
44380,udp,3
18561,udp,1
30742,tcp,1
8025,tcp,3
35671,tcp,1
10088,tcp,2
50848,tcp,6
53689,tcp,1
20887,udp,3
34364,other,3
14739,other,4
64471,tcp,2
3402,other,4
47639,udp,3
16646,tcp,3
46114,udp,3
20090,udp,1
40858,udp,4
45012,udp,3
5044,tcp,6
64534,other,1
57357,other,2
54410,udp,4
10630,tcp,3
3047,udp,2
53618,tcp,2
48613,other,1
5179,tcp,3
55002,tcp,1
27524,other,2
31957,other,2
64400,tcp,2
56712,other,3
42184,other,1
39655,udp,1
3901,other,5
26263,other,4
21530,other,2
30207,udp,2
40635,udp,2
54747,tcp,1
2103,other,3
38045,udp,2
22559,other,2
50226,tcp,2
48058,udp,2
57964,udp,2
452,tcp,2
29182,tcp,1
33375,tcp,1
63226,other,3
11679,other,1
4612,other,6
1993,other,1
64115,tcp,7
36438,tcp,7
28772,other,3
42463,other,4
4364,udp,1
27025,other,4
39050,other,1
10366,udp,1
64423,udp,2
1599,other,5
50095,udp,3
26202,tcp,3
61099,other,2
41810,other,2
45126,tcp,1
38289,tcp,1
60747,tcp,4
47930,udp,3
46959,tcp,4
14353,other,2
9099,udp,1
36236,udp,4
63887,other,2
29134,udp,4
36794,tcp,4
49266,other,3
35184,tcp,2
724,tcp,3
8423,other,1
11131,udp,2
16954,udp,2
57390,udp,1
31237,udp,2
53980,tcp,4
29255,other,1
42773,tcp,5
64623,tcp,2
57608,udp,3
9342,tcp,2
39081,udp,4
10339,tcp,4
7210,udp,1
27575,tcp,2
57679,udp,5
15831,udp,3
36973,tcp,2
29534,other,3
36723,tcp,4
51349,udp,3
27325,tcp,6
26071,udp,3
45060,tcp,2
24569,other,2
44095,udp,1
9345,other,2
35113,tcp,4
53493,udp,3
55296,tcp,2
6844,other,4
44511,tcp,3
29490,udp,2
62891,udp,3
45613,tcp,4
47687,other,1
36215,tcp,3
43405,udp,2
39168,udp,3
51349,tcp,1
26971,tcp,3
3947,udp,5
43839,udp,2
15576,udp,4
58010,udp,4
46385,udp,4
18485,udp,6
15553,tcp,4
29880,tcp,1
6020,tcp,1
32615,tcp,3
32252,tcp,1
13324,tcp,2
15505,udp,3
52874,udp,5
47341,other,1
6856,udp,2
26149,udp,4
27651,tcp,6
41128,other,2
43476,udp,1
35547,udp,3
36236,tcp,1
16256,udp,1
60384,tcp,5
32638,udp,1
1305,other,2
62767,udp,4
35184,udp,2
36336,other,3
44194,other,2
40148,tcp,2
28726,udp,2
10019,udp,1
3924,tcp,5
31200,other,3
24974,udp,3
17573,tcp,3
27437,other,2
18051,tcp,3
38691,other,5
23217,tcp,4
28703,tcp,1
58846,other,4
38093,tcp,6
45677,other,2
44311,udp,1
14048,other,7
41650,tcp,1
61935,other,3
7545,tcp,1
29380,other,1
3995,tcp,2
55783,udp,6
60313,tcp,1
2059,tcp,1
25053,other,3
40544,tcp,2
40907,tcp,4
24951,tcp,3
51640,udp,3
28774,tcp,4
43009,udp,2
38003,other,3
32686,tcp,1
36558,other,1
34418,tcp,1
8986,other,2
15904,other,2
64910,udp,6
21993,udp,3
60336,udp,5
49294,tcp,3
42242,udp,1
27716,other,3
27883,udp,7
35346,other,3
55512,udp,2
23288,tcp,2
14547,other,4
7568,udp,4
8674,udp,3
18126,other,2
48745,tcp,1
63130,other,3
27603,udp,2
43453,tcp,1
48382,tcp,5
3745,udp,2
52851,tcp,1
19338,other,1
45836,udp,1
43816,tcp,2
23858,other,2
12644,tcp,1
18205,udp,7
34055,tcp,2
13275,udp,5
36835,other,3
47491,tcp,2
42904,tcp,2
17362,udp,1
38030,other,3
65042,tcp,2
33029,other,1
31509,tcp,8
32000,other,1
31800,udp,2
58692,tcp,4
52455,tcp,1
9928,udp,3
14430,tcp,1
9191,other,4
31146,tcp,1
33688,other,2
56460,other,4
3257,other,2
33187,udp,4
60079,other,5
24903,udp,2
1042,udp,1
34078,udp,5
52092,tcp,1
6222,tcp,3
61490,tcp,1
64159,other,3
19328,udp,7
42975,tcp,2
31871,udp,5
800,udp,1
53592,other,4
30805,other,2
15902,other,3
20308,tcp,2
23167,other,3
29792,other,4
9999,udp,2
51459,other,3
15755,tcp,1
56183,other,1
51604,other,2
19739,udp,2
7996,other,2
49868,tcp,2
39981,udp,1
19999,other,3
56278,udp,7
48274,other,2
34007,udp,2
5679,other,5
3793,tcp,2
18074,udp,1
30255,tcp,1
61853,tcp,5
28976,tcp,1
2670,tcp,4
63293,tcp,3
42151,udp,3
15776,udp,2
42585,udp,2
43057,tcp,1
16807,tcp,1
40321,other,3
63022,tcp,4
32838,udp,4
18253,tcp,4
9154,udp,3
52803,udp,2
41789,other,2
20579,tcp,1
19507,tcp,5
60064,udp,1
53346,tcp,3
46667,other,3
28905,tcp,2
14251,udp,6
10343,tcp,3
7345,tcp,2
22550,other,2
36057,other,1
15258,other,2
7979,udp,2
33116,udp,4
16878,tcp,2
42514,udp,1
33967,other,2
16233,tcp,1
57169,tcp,2
25631,tcp,3
18616,udp,3
62744,tcp,2
25589,other,1
24377,other,2
29293,other,1
22450,tcp,3
1292,tcp,4
11984,other,2
49636,tcp,1
14398,udp,1
33240,udp,4
14940,udp,2
62332,other,4
49659,udp,5
18827,tcp,4
28081,other,3
64841,other,1
54489,other,1
26886,other,1
49573,other,4
56403,tcp,3
48361,other,1
60578,other,2
19461,other,4
47064,other,1
31313,udp,4
26469,tcp,1
57022,tcp,6
34293,udp,3
11466,tcp,5
12022,udp,3
28287,tcp,1
2491,udp,1
37816,tcp,1
20864,tcp,1
45493,other,3
49072,other,2
2622,udp,3
51960,tcp,2
7151,other,3
30889,udp,6
21420,udp,2
60823,udp,2
65494,other,4
60761,other,3
60857,other,3
64282,other,4
14649,tcp,3
26131,other,6
44281,other,1
43133,udp,1
59312,tcp,1
42148,other,2
9489,tcp,3
44840,other,2
33529,udp,7
7113,tcp,4
22186,udp,5
7600,tcp,4
13052,tcp,2
23851,udp,4
10777,udp,3
1942,udp,3
34270,tcp,3
40224,udp,3
39910,udp,2
8723,tcp,1
19376,tcp,2
48111,tcp,6
22809,tcp,2
12595,udp,2
38939,tcp,3
46790,other,1
50171,udp,1
61442,udp,3
42331,other,2
59335,udp,3
45869,other,1
44657,other,3
52044,udp,2
28736,other,1
40272,tcp,1
24618,udp,1
52798,tcp,7
32128,tcp,3
19305,tcp,1
58834,tcp,2
50247,other,3
50430,other,2
6291,tcp,3
14453,udp,2
599,udp,4
39242,other,1
1966,other,1
18405,other,2
63245,udp,5
34326,other,3
48821,udp,2
50437,tcp,2
55163,other,4
13897,tcp,5
50100,udp,4
13811,tcp,2
57672,other,1
39200,tcp,4
50806,other,2
18251,other,4
35819,udp,3
6477,other,3
54510,other,3
4091,other,2
33164,tcp,1
53080,udp,3
37685,tcp,2
25654,udp,3
9131,tcp,2
40201,tcp,3
44945,udp,2
12070,tcp,4
53369,udp,5
42562,tcp,3
8171,other,4
34230,other,1
18787,other,2
43329,tcp,5
32886,tcp,3
29832,udp,3
11521,tcp,3
52727,tcp,2
23488,tcp,4
2693,udp,1
19180,udp,3
47062,other,2
31361,tcp,4
50249,other,3
49436,tcp,3
21280,other,2
41039,tcp,3
52758,other,2
32478,other,2
49923,tcp,1
4467,other,3
36182,other,3
34987,other,1
55659,udp,2
29946,other,1
6976,other,4
41526,tcp,2
63045,udp,6
43691,udp,1
22722,tcp,2
15707,udp,2
16557,other,4
49571,other,1
40577,other,3
59383,tcp,2
26908,udp,3
29389,other,2
24656,other,1
42075,tcp,1
49850,other,2
1090,tcp,3
14046,other,3
48690,udp,2
60871,tcp,3
28640,other,4
39292,udp,1
51473,tcp,4
30331,udp,3
52001,other,3
44458,udp,2
57609,other,3
53856,udp,2
60113,tcp,2
16278,other,4
43620,udp,5
34222,udp,2
41797,tcp,3
9976,tcp,2
60100,other,2
61638,tcp,2
32399,tcp,1
26888,other,5
41212,tcp,4
55973,udp,2
531,other,6
61254,tcp,2
49413,udp,3
8213,udp,2
45033,other,1
43891,tcp,3
49073,udp,1
57728,udp,2
32496,udp,2
49170,udp,6
16012,udp,3
30698,other,1
28099,udp,2
35931,udp,2
51495,other,3
53470,udp,3
34542,udp,2
32399,udp,4
53833,tcp,2
53179,udp,3
10830,tcp,2
1189,tcp,2
62577,udp,2
5075,other,3
3509,udp,3
63460,tcp,2
58470,other,2
63262,other,3
59594,udp,1
52257,other,1
34002,other,4
39834,tcp,1
278,other,2
40769,other,3
61366,udp,2
53923,other,1
16954,tcp,3
1480,tcp,4
63169,tcp,4
30953,tcp,2
36996,tcp,2
20118,udp,2
53239,other,2
27348,tcp,4
27373,tcp,4
61231,udp,2
58811,udp,1
5375,udp,3
21532,other,3
34493,tcp,4
43168,other,2
65006,other,2
53590,tcp,2
46575,udp,1
237,tcp,1
23098,udp,3
262,tcp,3
25410,udp,1
14329,tcp,2
26533,udp,3
27061,other,3
58944,other,2
41894,udp,4
7486,other,1
59822,tcp,2
4782,other,2
44072,udp,4
35400,tcp,5
12228,other,5
39494,tcp,5
3800,udp,2
22109,other,6
63072,other,3
33020,other,2
5603,tcp,2
24618,tcp,3
36413,other,5
26002,tcp,1
5618,udp,7
15294,other,7
4000,other,4
47030,tcp,2
39543,udp,3
3235,tcp,4
44192,tcp,2
11034,tcp,3
15943,udp,1
27814,other,5
6481,tcp,5
2569,tcp,2
36771,tcp,1
5738,tcp,3
20432,tcp,2
64150,other,2
52756,other,3
11011,udp,2
13834,udp,7
2604,other,7
36746,tcp,2
54285,tcp,4
2186,other,3
43181,udp,1
8486,tcp,4
5938,udp,1
23727,tcp,4
17948,udp,6
64523,other,1
17135,udp,2
4484,udp,2
61419,other,1
1910,other,2
54593,udp,2
46895,udp,2
46798,udp,6
30651,other,1
37497,udp,2
35037,tcp,1
10120,udp,10
2112,tcp,3
65438,tcp,6
48658,other,2
13420,other,5
55530,other,1
30930,udp,2
27598,tcp,4
52678,tcp,1
12157,tcp,3
31345,other,2
21532,udp,3
21555,tcp,1
16077,other,1
40658,udp,2
7273,tcp,2
10273,other,3
16960,other,2
26225,tcp,1
11466,udp,2
62257,udp,2
50610,tcp,2
50104,other,3
14529,udp,7
59452,other,3
37394,other,2
57962,other,5
65215,tcp,2
44550,other,1
43940,udp,4
44619,other,3
21588,other,1
63991,udp,5
9635,other,1
51041,udp,4
29281,udp,3
38566,other,2
25144,udp,3
45195,udp,6
5067,tcp,1
28140,udp,2
8236,tcp,2
13898,other,2
2420,udp,1
42704,udp,2
28390,udp,7
15966,tcp,2
11953,tcp,3
5715,udp,2
54905,other,6
51787,tcp,2
50947,udp,2
42389,tcp,1
41549,udp,1
4874,tcp,1
59499,other,1
3995,other,1
8133,other,3
51983,tcp,2
29644,tcp,2
40321,tcp,3
6526,other,2
59063,tcp,7
33306,udp,6
25791,other,3
41492,other,1
61562,udp,6
24228,udp,6
64351,tcp,4
10772,other,3
46716,other,4
35623,tcp,1
10219,tcp,2
36645,other,2
55002,udp,4
42943,other,3
47676,other,4
15002,other,3
3361,udp,6
17511,other,2
23927,udp,5
47466,udp,2
40434,other,2
39933,tcp,2
45083,tcp,1
51913,other,3
51160,other,3
49512,udp,3
59286,tcp,2
26094,udp,4
24643,tcp,1
31123,udp,2
49733,udp,4
58910,udp,2
18561,tcp,2
33210,other,5
55847,tcp,2
15245,tcp,5
43519,tcp,2
3852,other,1
17160,udp,3
31912,other,2
59626,tcp,1
46104,other,4
41113,tcp,3
12134,udp,4
31814,other,5
13075,udp,1
22473,udp,3
34949,other,4
59502,tcp,2
62354,udp,1
8463,udp,4
20090,tcp,2
15121,udp,7
39539,other,4
34806,other,1
9586,udp,4
33352,tcp,1
29621,udp,4
52164,udp,3
54143,other,2
39637,other,1
53618,udp,2
61493,other,3
24735,other,2
54724,tcp,1
57987,udp,1
56864,udp,3
64400,udp,5
37128,other,3
16467,udp,2
41416,other,3
49868,udp,6
38068,udp,2
43925,other,2
36748,other,1
54481,tcp,2
38330,udp,2
34239,other,3
18901,tcp,2
57456,tcp,4
59702,udp,1
49825,other,2
48058,tcp,2
960,udp,3
29421,other,2
51886,tcp,5
2319,tcp,7
53270,tcp,4
42488,tcp,1
1343,other,1
14402,other,3
63608,tcp,2
3485,tcp,1
5860,other,2
15712,other,3
42465,udp,4
25218,other,3
64858,other,2
35357,tcp,1
21093,udp,4
25989,tcp,1
9778,other,2
28928,udp,2
28657,other,1
13755,other,1
21001,tcp,2
26148,other,4
25865,udp,2
40933,other,2
1226,other,2
44511,udp,1
8468,other,2
61376,other,4
48589,udp,2
19702,other,3
55712,tcp,4
39347,udp,1
11246,other,4
1504,udp,1
14090,udp,1
30207,tcp,4
15344,udp,2
8598,udp,4
56598,udp,4
4923,udp,2
18606,other,4
4615,tcp,3
45178,other,3
45621,other,2
52917,tcp,5
64485,other,1
65080,other,3
56641,udp,2
21224,tcp,1
9300,other,1
50511,tcp,2
30622,tcp,3
7210,tcp,1
49381,other,1
33626,udp,2
26250,tcp,3
61004,tcp,5
15831,tcp,3
57679,tcp,2
38510,other,1
51863,udp,1
44755,tcp,3
51749,other,1
50439,other,4
28774,other,4
22226,other,1
5092,tcp,2
40082,tcp,1
33067,udp,2
30491,udp,2
51663,tcp,1
35113,udp,4
25717,other,1
38353,tcp,3
14238,other,3
43719,udp,6
23208,other,2
46314,tcp,2
59725,tcp,4
54199,other,5
22912,udp,1
31745,tcp,3
16368,tcp,1
44972,other,5
13514,udp,3
22347,tcp,1
13199,tcp,1
31202,other,3
22597,tcp,3
25766,tcp,7
31995,tcp,2
9278,tcp,2
43112,other,3
58471,udp,2
62377,tcp,2
2877,udp,1
54807,other,6
55225,udp,3
18441,other,4
64623,udp,2
7712,tcp,3
18639,udp,2
53418,udp,2
45634,udp,3
43476,tcp,4
56207,tcp,2
45103,udp,2
43588,udp,4
32372,udp,7
62767,tcp,2
47751,tcp,2
22696,udp,7
42265,tcp,2
37471,other,4
64813,tcp,2
16136,udp,1
46362,tcp,3
55952,other,2
45522,tcp,2
8796,other,1
15949,other,3
14737,other,4
28009,other,3
64572,other,3
1878,udp,2
24742,udp,5
43839,tcp,4
4017,other,1
25305,other,3
30569,udp,3
15553,udp,4
24080,udp,3
39710,tcp,2
60313,udp,3
28218,udp,3
38988,other,1
47243,udp,3
24951,udp,2
3111,udp,2
41770,udp,1
47905,udp,2
42041,other,4
40846,other,3
26265,other,2
34198,other,4
52986,udp,2
35210,udp,1
21100,udp,3
16256,tcp,4
55512,tcp,3
12892,tcp,1
53369,tcp,4
7126,other,4
36124,tcp,2
26657,udp,2
48745,udp,1
25534,udp,2
58656,other,3
46629,other,2
1065,udp,1
57444,other,3
55760,tcp,2
15441,udp,3
39204,other,3
13298,udp,3
7584,other,2
61506,other,1
30232,tcp,3
47491,udp,2
57780,udp,4
51162,other,2
6291,udp,4
28703,udp,1
38093,udp,4
62792,tcp,1
20556,tcp,1
48323,other,3
37723,other,2
11158,tcp,5
32615,udp,2
36511,other,3
41991,other,2
38330,tcp,3
27727,other,1
58958,tcp,2
35233,tcp,2
701,tcp,6
9717,udp,2
4695,other,5
41490,other,2
11907,udp,1
40521,tcp,3
29952,udp,2
63707,tcp,2
31871,tcp,2
34932,udp,4
62014,other,1
18838,other,3
3400,other,5
9999,tcp,3
58595,tcp,3
25557,tcp,2
58372,udp,4
64184,tcp,4
44890,udp,2
60750,other,1
4429,other,5
24618,other,4
63928,other,2
983,tcp,3
50249,udp,2
38507,udp,3
63427,other,3
22375,other,3
23282,other,1
48325,other,2
50414,tcp,3
36101,udp,5
41450,udp,2
42904,udp,4
17870,udp,3
2670,udp,2
10360,other,3
12384,udp,1
46449,tcp,1
7545,udp,3
25292,other,4
37616,udp,4
21782,udp,4
475,udp,2
2059,udp,3
55748,other,3
45120,other,3
52874,tcp,3
47815,other,2
13301,tcp,3
62816,udp,3
1628,tcp,6
10343,udp,3
44631,tcp,4
34078,tcp,1
14498,other,3
51414,other,4
54501,udp,4
6091,udp,2
59849,tcp,2
48159,other,3
54309,tcp,3
16159,tcp,5
54297,other,6
49756,tcp,4
444,other,5
11389,other,5
45859,udp,1
2273,other,4
6606,udp,1
15460,other,1
10019,tcp,1
34955,tcp,3
22473,tcp,1
6439,other,3
49197,tcp,6
44968,udp,2
3793,udp,1
63293,udp,3
20653,tcp,4
19069,other,3
19690,udp,2
42585,tcp,2
16807,udp,1
60819,other,3
14430,udp,4
28508,other,1
23927,tcp,3
13638,udp,1
9154,tcp,3
65123,other,5
11255,tcp,1
22874,other,1
33187,tcp,2
20030,other,4
38653,other,2
35747,tcp,5
13399,other,5
26783,udp,3
7625,other,1
32958,udp,5
37999,udp,2
23803,udp,2
5276,tcp,3
32371,other,3
32188,other,3
4874,udp,1
57266,udp,1
45202,udp,1
34880,other,1
53921,other,1
6920,udp,5
59312,udp,2
43156,udp,2
8182,other,3
2645,udp,4
7671,udp,3
36846,other,2
16758,tcp,6
45265,other,6
365,other,2
49636,udp,7
6629,tcp,2
32872,other,3
38041,other,2
14940,tcp,2
30668,udp,4
60533,other,2
28264,tcp,2
35297,other,3
30564,other,2
866,other,4
7322,tcp,3
31313,tcp,2
41016,tcp,4
5116,other,6
15296,other,2
14163,other,3
12968,other,4
54241,other,2
57779,other,1
10459,other,3
62230,udp,1
37662,tcp,2
32199,udp,1
10440,udp,2
59263,tcp,4
18680,other,2
12157,udp,2
51497,other,3
54600,udp,2
56904,other,1
29109,udp,4
43329,udp,2
32045,other,1
17893,tcp,1
52554,udp,1
21944,other,2
62215,other,1
64714,tcp,2
24280,udp,3
19305,udp,2
48941,udp,2
56988,udp,3
30363,other,3
34337,other,3
24884,other,2
28953,tcp,2
19555,tcp,4
65314,udp,2
61686,tcp,1
12910,other,3
5407,tcp,2
13560,tcp,4
52288,tcp,3
55316,tcp,4
47829,tcp,3
41597,udp,4
8794,udp,3
4360,other,4
46017,tcp,5
61952,udp,8
29901,other,5
361,udp,1
25654,tcp,1
60871,udp,1
40201,udp,1
17550,tcp,1
5814,udp,2
9230,udp,4
27700,tcp,4
50171,tcp,3
48382,udp,3
42661,udp,2
3768,udp,3
25311,tcp,4
48892,tcp,1
17259,udp,4
29282,other,3
4252,tcp,4
54062,tcp,2
19431,udp,3
59787,other,1
11112,other,5
4153,tcp,3
25095,tcp,3
21679,tcp,2
12846,udp,4
64060,udp,4
10463,tcp,4
23069,other,2
42376,other,3
63268,udp,1
16672,other,1
17794,tcp,2
55415,tcp,4
26349,tcp,1
29065,other,4
1090,udp,2
14405,udp,4
13286,other,2
42828,tcp,1
51473,udp,2
50202,other,1
8925,udp,2
19840,tcp,1
21420,tcp,4
46080,other,1
18302,tcp,2
6879,udp,5
41797,udp,4
33263,udp,1
65290,tcp,3
57580,udp,2
48182,udp,4
5506,tcp,1
32870,other,4
25119,udp,1
47806,udp,2
18354,other,2
34517,udp,1
27141,tcp,2
58010,tcp,1
47774,other,3
24926,udp,2
20990,udp,3
43915,udp,1
15795,other,3
44885,other,3
7738,other,2
10403,other,2
15528,udp,1
11592,udp,5
57278,other,2
4998,tcp,7
45423,tcp,3
38408,udp,1
22040,other,1
25578,other,4
18804,tcp,1
36025,tcp,1
43691,tcp,4
34293,tcp,1
22912,tcp,4
53833,udp,3
53179,tcp,2
45534,other,1
57301,other,3
64937,tcp,2
58989,other,2
36479,other,1
1754,tcp,3
41549,tcp,3
10853,tcp,3
39980,other,3
36682,udp,4
20617,other,3
27790,other,3
30445,udp,3
47875,tcp,5
41676,other,2
36771,udp,2
30197,other,2
53443,other,2
47898,udp,4
57960,other,1
20432,udp,3
33702,udp,1
41212,udp,2
20118,tcp,1
37354,tcp,2
14404,other,1
50610,udp,2
27859,other,2
61254,udp,5
17242,other,3
49413,tcp,2
17470,other,4
60503,tcp,2
50296,other,5
51105,tcp,3
65507,other,3
11029,other,2
26533,tcp,5
34856,tcp,6
10546,other,4
28099,tcp,2
35931,tcp,1
21577,other,3
10876,udp,1
57342,tcp,2
779,other,1
44435,udp,7
59953,other,3
57705,udp,3
62577,tcp,4
39857,tcp,2
39752,other,3
52711,other,6
25208,tcp,1
3235,udp,3
14814,tcp,2
44192,udp,7
30930,tcp,4
11034,udp,2
21047,udp,2
31768,tcp,2
29690,tcp,5
53671,other,1
61762,udp,4
6481,udp,5
24304,udp,3
6274,other,2
33470,other,2
51450,tcp,3
5738,udp,2
30953,udp,4
19815,tcp,7
1228,other,1
34879,udp,5
29306,other,1
51128,udp,2
49050,udp,1
61231,tcp,3
5375,tcp,4
35201,other,4
60526,udp,4
8213,tcp,6
30422,tcp,1
7758,udp,3
53590,udp,1
12708,other,2
21024,tcp,2
262,udp,6
23098,tcp,5
25410,tcp,2
23024,other,2
32496,tcp,4
10965,udp,3
49170,tcp,1
51747,other,2
16012,tcp,4
55605,other,2
38791,udp,1
41894,tcp,1
14015,udp,3
14837,udp,1
11999,udp,4
61580,other,1
53808,udp,1
24006,other,2
42341,udp,3
37497,tcp,1
15966,udp,4
31681,udp,1
54867,udp,4
35037,udp,3
59702,tcp,5
21247,tcp,7
65438,udp,3
37586,tcp,5
10034,other,6
1727,other,3
18452,other,4
21532,tcp,1
2255,udp,3
42027,tcp,1
21555,udp,2
13853,other,1
29644,udp,2
54844,tcp,3
27261,tcp,3
29079,tcp,3
62354,tcp,3
38839,other,2
46752,tcp,7
28070,other,2
58811,tcp,6
63683,udp,3
2295,tcp,6
11011,tcp,4
13834,tcp,2
7735,tcp,1
29370,tcp,3
54285,udp,3
40711,tcp,3
8486,udp,4
13946,udp,1
54648,tcp,2
56100,other,1
59454,other,4
27065,tcp,4
17135,tcp,2
59226,other,1
63273,other,3
50765,other,1
4461,udp,3
54085,tcp,2
46895,tcp,2
