dstport,protocol,tag
20452,icmp,sv_P1
61375,tcp,sv_P5
37957,icmp,sv_P2
48177,icmp,sv_P2
57864,udp,email
56878,icmp,email
21913,tcp,sv_P2
14536,tcp,email
27211,udp,sv_P3
46894,icmp,sv_P4
20749,udp,email
64042,tcp,sv_P4
61293,udp,sv_P2
35170,tcp,sv_P5
41143,udp,email
5741,icmp,sv_P2
36347,tcp,sv_P3
50387,udp,sv_P2
17103,icmp,email
12519,tcp,sv_P1
5597,icmp,email
4661,udp,sv_P3
50119,icmp,email
24964,tcp,sv_P1
55222,icmp,sv_P5
15191,tcp,sv_P1
43976,udp,sv_P5
53006,tcp,sv_P2
35564,udp,sv_P2
946,udp,sv_P4
62289,tcp,sv_P5
9989,tcp,sv_P4
48844,tcp,sv_P5
10236,tcp,sv_P5
35510,udp,sv_P3
20694,tcp,sv_P1
61239,tcp,sv_P1
25225,tcp,sv_P2
28882,udp,sv_P2
12361,tcp,sv_P4
47832,udp,sv_P4
20906,tcp,sv_P2
7787,tcp,sv_P2
28037,udp,sv_P4
29339,udp,sv_P4
17104,udp,email
45679,udp,sv_P2
24640,icmp,sv_P2
50236,udp,sv_P3
24623,tcp,email
2005,icmp,sv_P1
12924,icmp,sv_P4
58541,udp,sv_P4
18640,udp,sv_P1
5902,tcp,sv_P2
41660,tcp,sv_P5
59959,udp,sv_P3
30161,icmp,sv_P3
43115,tcp,email
45085,udp,sv_P5
28468,icmp,sv_P1
21956,tcp,sv_P3
54679,tcp,sv_P2
5298,udp,sv_P2
48464,icmp,sv_P3
42014,tcp,sv_P1
55626,icmp,sv_P5
25330,udp,email
27994,icmp,sv_P5
49510,tcp,sv_P3
3330,udp,sv_P3
45417,icmp,sv_P4
46536,tcp,sv_P5
63472,icmp,sv_P3
1574,udp,sv_P1
52972,tcp,sv_P4
40088,tcp,sv_P2
47682,icmp,sv_P4
13991,udp,sv_P4
15896,udp,sv_P2
51010,icmp,sv_P2
28201,udp,sv_P5
1283,tcp,sv_P2
19641,udp,sv_P4
22465,udp,sv_P2
20722,icmp,email
2673,icmp,sv_P4
11246,udp,sv_P1
27556,tcp,sv_P2
15915,udp,sv_P3
59984,tcp,sv_P2
1094,udp,sv_P3
21950,udp,email
21868,udp,sv_P3
25932,tcp,sv_P1
54941,icmp,sv_P2
45657,tcp,sv_P4
46553,udp,sv_P2
7617,tcp,email
54810,tcp,sv_P4
11141,udp,email
44563,tcp,sv_P3
45003,tcp,sv_P2
16755,icmp,email
22066,icmp,email
27445,icmp,sv_P1
52705,udp,sv_P4
23979,tcp,sv_P5
50518,icmp,sv_P5
1774,tcp,sv_P3
35490,udp,sv_P3
33976,tcp,sv_P3
3486,udp,sv_P3
32406,udp,sv_P2
55523,udp,sv_P4
14827,tcp,sv_P4
17700,tcp,email
45219,udp,sv_P5
36050,icmp,sv_P4
63143,tcp,sv_P4
24490,tcp,sv_P1
34701,tcp,sv_P5
57476,icmp,sv_P1
926,tcp,email
11444,udp,sv_P1
33550,tcp,sv_P3
16650,icmp,sv_P3
57253,icmp,sv_P1
28387,icmp,sv_P5
21623,icmp,sv_P4
63194,tcp,sv_P1
64016,tcp,email
29551,icmp,sv_P5
23051,icmp,sv_P5
62042,icmp,sv_P1
51692,udp,email
46489,tcp,sv_P4
34472,tcp,sv_P4
24738,tcp,email
67,icmp,sv_P2
47455,udp,email
41575,tcp,sv_P4
54273,udp,sv_P2
59398,udp,email
18189,udp,sv_P3
17088,icmp,sv_P4
34948,icmp,sv_P2
19400,tcp,sv_P5
41066,tcp,email
26470,icmp,sv_P2
46014,icmp,email
4232,udp,sv_P1
5259,icmp,sv_P3
5552,udp,sv_P4
2692,udp,sv_P4
64194,icmp,sv_P1
4711,icmp,sv_P4
54434,icmp,sv_P4
56749,tcp,sv_P5
22479,udp,sv_P1
28741,udp,sv_P4
7956,tcp,sv_P5
52709,udp,sv_P4
46000,icmp,sv_P2
49856,icmp,email
49428,icmp,sv_P4
43640,tcp,sv_P2
52118,tcp,sv_P5
44736,tcp,sv_P5
24400,tcp,email
47440,tcp,sv_P4
58985,tcp,sv_P4
5291,udp,sv_P3
17187,icmp,sv_P4
16150,tcp,email
41244,icmp,email
40548,udp,sv_P1
38741,udp,sv_P5
60658,udp,sv_P2
9221,icmp,sv_P2
43186,tcp,sv_P1
35946,udp,sv_P4
40324,icmp,sv_P1
3340,tcp,email
59550,udp,sv_P3
14541,icmp,email
60619,tcp,sv_P5
2069,tcp,sv_P4
25260,tcp,sv_P3
6033,tcp,sv_P5
56761,icmp,sv_P3
41555,udp,email
64966,icmp,sv_P3
7579,udp,sv_P4
64016,icmp,sv_P3
810,icmp,email
39181,tcp,sv_P3
28991,tcp,sv_P4
12186,tcp,email
23307,icmp,sv_P1
30296,tcp,sv_P2
1979,icmp,sv_P3
64239,icmp,sv_P4
23311,tcp,sv_P3
63190,tcp,sv_P2
56577,udp,sv_P1
57850,udp,sv_P2
23685,icmp,email
28614,icmp,sv_P1
45128,tcp,sv_P2
431,udp,sv_P1
30810,udp,sv_P5
63189,udp,sv_P5
61327,udp,sv_P4
19878,icmp,sv_P1
21520,tcp,sv_P1
14788,udp,sv_P1
41311,udp,sv_P1
2254,tcp,sv_P2
7253,udp,sv_P4
19561,icmp,sv_P5
29775,udp,email
38623,tcp,email
594,tcp,sv_P4
33655,udp,email
8159,udp,sv_P5
54108,icmp,sv_P2
52670,icmp,sv_P1
42755,tcp,sv_P1
46277,tcp,sv_P5
56203,udp,email
14540,udp,sv_P1
32978,tcp,sv_P1
63151,tcp,email
15933,tcp,email
10080,tcp,sv_P1
38996,icmp,email
29452,icmp,email
32404,tcp,sv_P3
19750,icmp,email
12130,tcp,sv_P5
40002,tcp,sv_P3
55486,udp,sv_P5
56885,icmp,sv_P2
38180,udp,sv_P3
1886,udp,sv_P1
51751,icmp,sv_P5
54613,tcp,sv_P1
62302,udp,sv_P5
34481,udp,sv_P3
11839,tcp,sv_P2
22316,icmp,sv_P2
65455,udp,sv_P5
50609,icmp,sv_P3
26968,tcp,sv_P4
52915,tcp,sv_P4
43683,icmp,sv_P5
46890,icmp,sv_P5
48044,udp,sv_P3
33109,tcp,sv_P3
54069,icmp,sv_P3
3603,udp,sv_P1
40398,udp,sv_P5
43841,tcp,email
50930,icmp,sv_P1
15646,udp,sv_P1
48659,icmp,sv_P3
64156,udp,sv_P1
52413,udp,sv_P3
18995,tcp,sv_P4
63922,tcp,sv_P3
25148,icmp,sv_P4
35905,udp,sv_P4
47849,tcp,email
27696,udp,email
54729,tcp,sv_P5
7774,udp,sv_P5
48947,icmp,sv_P2
42045,tcp,sv_P2
14007,icmp,sv_P5
46303,icmp,sv_P4
48456,icmp,sv_P3
35850,udp,sv_P5
3019,icmp,sv_P5
25929,udp,sv_P2
9978,tcp,email
6073,icmp,sv_P2
50458,udp,sv_P4
44563,tcp,sv_P2
26192,udp,sv_P4
59513,icmp,sv_P5
36455,udp,sv_P5
9530,tcp,sv_P5
27169,udp,sv_P2
36851,icmp,sv_P2
13908,icmp,email
25217,tcp,sv_P5
19367,tcp,sv_P2
52206,udp,sv_P3
50945,tcp,sv_P4
38465,icmp,sv_P2
34101,icmp,sv_P4
16205,icmp,sv_P1
42469,tcp,sv_P5
3422,icmp,email
11104,udp,sv_P4
41542,udp,email
2388,icmp,sv_P4
25403,udp,sv_P4
55229,icmp,sv_P3
16196,udp,sv_P5
7913,udp,email
40783,icmp,sv_P5
52936,icmp,email
30439,tcp,sv_P2
14562,icmp,sv_P5
46236,udp,sv_P1
21831,udp,sv_P1
20704,udp,sv_P5
30731,tcp,sv_P3
48174,tcp,sv_P1
50159,udp,sv_P1
20210,tcp,sv_P5
32602,tcp,sv_P2
50180,icmp,sv_P4
58724,udp,sv_P3
40331,tcp,sv_P5
38211,icmp,sv_P5
47182,udp,sv_P3
10346,udp,sv_P3
10837,icmp,sv_P5
20652,tcp,sv_P1
37527,icmp,email
11965,tcp,sv_P1
46674,udp,sv_P2
45059,icmp,sv_P5
27720,udp,sv_P4
23969,tcp,sv_P1
5446,tcp,sv_P1
44630,udp,sv_P5
44347,udp,sv_P4
36076,udp,sv_P3
57227,udp,sv_P1
29692,udp,sv_P4
36716,tcp,sv_P5
41397,udp,sv_P3
64859,icmp,sv_P2
15974,icmp,sv_P4
26331,icmp,sv_P5
1651,icmp,email
34019,icmp,sv_P4
59568,icmp,sv_P5
61869,tcp,sv_P3
6464,udp,sv_P4
11033,tcp,sv_P2
30404,tcp,sv_P3
14302,icmp,sv_P1
12219,icmp,sv_P1
56377,icmp,sv_P5
41631,icmp,sv_P3
15770,tcp,sv_P4
45141,tcp,sv_P3
16120,udp,sv_P2
4454,icmp,sv_P1
19853,udp,sv_P3
17743,udp,sv_P2
35414,udp,sv_P4
6673,icmp,sv_P4
14298,icmp,sv_P5
53053,tcp,sv_P5
23243,tcp,sv_P2
63132,icmp,sv_P4
34600,udp,sv_P5
49291,tcp,email
37327,tcp,sv_P1
43801,icmp,sv_P3
34584,icmp,sv_P3
37605,tcp,sv_P4
21638,tcp,sv_P4
56662,udp,sv_P1
54066,icmp,sv_P2
38470,tcp,email
561,udp,sv_P3
13568,udp,sv_P3
14429,icmp,email
40151,tcp,sv_P5
46641,tcp,sv_P3
22509,tcp,sv_P2
29789,tcp,sv_P3
53730,icmp,sv_P2
23916,icmp,sv_P2
63217,icmp,email
21898,tcp,sv_P4
14801,udp,sv_P5
38626,icmp,sv_P5
46294,udp,sv_P2
7475,tcp,sv_P4
65044,tcp,email
49716,icmp,sv_P1
33801,tcp,email
9932,icmp,sv_P5
34340,tcp,sv_P5
38051,tcp,sv_P2
53073,tcp,sv_P5
39381,icmp,email
37408,udp,sv_P3
56591,udp,email
1332,icmp,sv_P5
17268,udp,sv_P1
17694,icmp,sv_P2
18228,udp,sv_P4
58774,udp,sv_P4
30217,icmp,sv_P5
5882,udp,sv_P2
23568,tcp,sv_P1
2677,tcp,sv_P5
15384,udp,sv_P5
2037,tcp,sv_P5
25911,udp,sv_P1
57135,udp,sv_P2
8228,udp,sv_P2
7686,udp,sv_P2
53513,icmp,sv_P2
47469,icmp,sv_P4
60844,tcp,sv_P2
27533,udp,sv_P1
3534,icmp,email
38419,udp,sv_P4
7623,icmp,sv_P1
4796,icmp,sv_P4
42487,tcp,sv_P3
39051,udp,email
795,tcp,sv_P3
60276,tcp,sv_P1
49394,icmp,sv_P5
7599,tcp,sv_P4
56154,udp,sv_P4
22336,icmp,sv_P5
33126,udp,sv_P5
55859,tcp,sv_P5
34597,udp,sv_P1
26843,udp,email
47846,udp,sv_P5
23555,tcp,sv_P4
61975,icmp,sv_P3
46710,tcp,sv_P5
46449,icmp,sv_P4
39990,udp,sv_P3
49082,udp,sv_P2
29901,tcp,sv_P3
39911,udp,sv_P4
40351,tcp,sv_P3
3870,udp,sv_P2
27229,udp,sv_P2
27629,udp,sv_P2
4967,tcp,sv_P5
42046,tcp,sv_P1
65149,tcp,sv_P1
49094,icmp,email
34160,udp,sv_P5
11419,icmp,sv_P3
53587,udp,sv_P2
14535,icmp,sv_P4
15248,udp,sv_P2
393,tcp,email
58482,icmp,sv_P4
33084,udp,sv_P2
20770,icmp,sv_P1
11618,icmp,sv_P1
5081,icmp,sv_P1
52020,udp,sv_P1
17170,icmp,sv_P3
5595,tcp,email
28431,icmp,sv_P3
2387,icmp,email
16814,icmp,sv_P5
56571,icmp,sv_P3
10722,tcp,email
59151,udp,sv_P4
30913,icmp,sv_P5
33185,icmp,sv_P3
62589,icmp,sv_P4
14966,udp,sv_P5
48119,icmp,sv_P2
32874,tcp,sv_P3
1827,icmp,sv_P5
36878,udp,sv_P1
6021,tcp,email
46180,udp,sv_P2
6329,icmp,sv_P2
10116,tcp,sv_P1
37283,icmp,sv_P3
38048,icmp,sv_P3
65336,udp,email
3484,tcp,sv_P4
62688,tcp,email
19082,icmp,sv_P3
33813,udp,sv_P3
41479,tcp,sv_P1
18717,tcp,sv_P3
42619,tcp,sv_P2
3521,udp,sv_P5
28865,udp,email
8890,icmp,sv_P4
52978,tcp,sv_P2
39141,udp,sv_P1
756,tcp,sv_P1
28719,icmp,sv_P4
1970,icmp,sv_P1
57743,tcp,sv_P2
48135,icmp,sv_P4
3326,udp,sv_P3
35262,icmp,sv_P4
34227,icmp,sv_P4
3046,udp,sv_P1
63056,tcp,sv_P5
38916,icmp,sv_P1
32875,icmp,sv_P2
52170,icmp,sv_P2
65491,udp,sv_P2
9691,tcp,sv_P2
46429,icmp,sv_P1
32063,icmp,sv_P1
26054,tcp,email
22681,tcp,sv_P5
8336,udp,sv_P2
62670,icmp,sv_P1
59005,udp,email
9391,tcp,email
21100,tcp,sv_P4
40208,tcp,sv_P4
22983,icmp,email
19789,tcp,email
31067,udp,sv_P3
37720,udp,sv_P4
57239,tcp,sv_P5
56653,udp,sv_P3
38820,udp,sv_P2
3692,udp,sv_P5
65168,tcp,email
51300,icmp,sv_P3
38344,udp,sv_P3
50529,tcp,sv_P5
33678,icmp,sv_P1
13296,tcp,sv_P4
50346,udp,email
59535,tcp,sv_P2
7648,udp,sv_P4
35038,udp,sv_P4
16858,udp,sv_P5
54206,tcp,sv_P4
59652,udp,sv_P5
21888,icmp,email
65452,udp,sv_P5
1995,icmp,sv_P4
37820,icmp,sv_P5
642,icmp,sv_P1
44062,tcp,sv_P3
60065,icmp,sv_P3
52571,udp,sv_P5
19275,icmp,sv_P2
948,udp,sv_P3
37712,icmp,sv_P2
59177,icmp,sv_P4
31371,icmp,sv_P3
40910,udp,sv_P4
7451,udp,sv_P3
48251,tcp,sv_P4
18694,udp,sv_P4
44368,tcp,sv_P3
12081,icmp,sv_P5
39885,tcp,email
9696,udp,email
24031,udp,sv_P2
6156,icmp,email
28917,tcp,sv_P5
5856,udp,sv_P3
54775,icmp,sv_P5
48109,tcp,sv_P4
49786,tcp,sv_P1
18432,icmp,sv_P2
19623,udp,sv_P2
28137,tcp,sv_P5
47748,tcp,email
48543,udp,sv_P1
27148,tcp,sv_P3
10220,tcp,email
7822,tcp,sv_P4
41249,tcp,sv_P2
16164,tcp,sv_P3
51780,tcp,sv_P2
5678,icmp,sv_P3
57649,icmp,sv_P2
3439,tcp,sv_P2
64908,udp,sv_P1
59251,udp,sv_P3
64011,tcp,sv_P5
83,tcp,sv_P2
61957,tcp,sv_P3
55462,icmp,sv_P2
45861,tcp,sv_P3
15038,udp,email
46022,icmp,email
2073,icmp,sv_P4
42437,udp,email
59798,icmp,sv_P1
43693,udp,sv_P2
15783,tcp,sv_P3
285,icmp,sv_P2
50487,udp,sv_P4
29495,tcp,sv_P2
17258,udp,email
30052,icmp,sv_P5
744,udp,sv_P1
61157,udp,sv_P1
51720,udp,sv_P4
35052,tcp,sv_P3
14029,tcp,sv_P2
54990,icmp,sv_P1
1229,tcp,sv_P4
39955,tcp,sv_P3
41589,icmp,sv_P2
27468,icmp,email
6358,tcp,email
27586,tcp,sv_P3
15787,icmp,sv_P2
24809,udp,sv_P2
54451,icmp,sv_P5
12459,tcp,email
56934,tcp,email
49923,udp,sv_P1
17534,icmp,sv_P5
55721,udp,email
55270,udp,sv_P4
32507,icmp,sv_P4
19902,tcp,sv_P5
13525,udp,sv_P1
8705,tcp,sv_P3
25560,icmp,email
6933,tcp,email
5076,udp,sv_P1
63586,udp,email
62291,udp,sv_P2
28297,icmp,sv_P1
61950,udp,sv_P3
39358,tcp,sv_P5
21710,udp,sv_P1
18090,tcp,sv_P1
33642,udp,sv_P5
30968,udp,sv_P4
38808,tcp,sv_P4
15359,udp,sv_P1
24963,udp,sv_P1
35524,icmp,sv_P5
59464,tcp,sv_P5
15731,icmp,email
36245,icmp,sv_P5
7555,udp,sv_P2
31676,udp,sv_P3
15211,udp,sv_P1
30611,udp,sv_P3
21466,udp,sv_P2
21982,icmp,sv_P5
3070,udp,sv_P5
6398,udp,email
37923,udp,sv_P3
53635,udp,sv_P5
5127,icmp,email
42511,tcp,sv_P1
15462,udp,sv_P1
49140,tcp,sv_P2
50236,udp,sv_P2
19507,icmp,sv_P2
31506,tcp,email
4982,tcp,sv_P1
40651,tcp,sv_P4
48256,icmp,sv_P3
13452,udp,email
47759,tcp,sv_P1
37242,icmp,sv_P5
23059,udp,email
26243,icmp,sv_P5
16839,udp,sv_P5
31179,udp,sv_P3
17422,tcp,email
47485,udp,sv_P2
4070,tcp,sv_P2
42707,icmp,sv_P3
13119,tcp,sv_P5
53642,tcp,sv_P1
46768,icmp,sv_P2
41143,tcp,sv_P1
60406,udp,sv_P2
15835,tcp,sv_P3
44429,tcp,sv_P2
56574,tcp,sv_P2
48125,tcp,sv_P3
54681,udp,sv_P4
21643,tcp,sv_P4
23996,tcp,email
62023,icmp,sv_P5
45349,icmp,sv_P2
47981,tcp,sv_P2
21488,icmp,sv_P4
64692,icmp,email
60682,icmp,sv_P4
9937,udp,sv_P5
54722,udp,sv_P3
21373,tcp,sv_P2
12183,tcp,sv_P2
22070,udp,sv_P4
27467,udp,sv_P3
61967,icmp,sv_P2
6760,icmp,sv_P2
62076,udp,sv_P2
12321,icmp,sv_P2
28787,udp,sv_P5
52963,tcp,sv_P4
15028,tcp,sv_P2
9005,udp,sv_P1
18496,tcp,email
18019,tcp,email
26427,udp,sv_P1
35787,icmp,sv_P5
24364,tcp,sv_P5
16957,tcp,sv_P2
58992,udp,sv_P3
10706,tcp,sv_P5
19849,icmp,sv_P1
23528,icmp,sv_P1
53939,icmp,sv_P2
36547,udp,sv_P4
42312,udp,sv_P5
13387,icmp,sv_P2
36967,tcp,sv_P2
39791,udp,sv_P2
23638,icmp,sv_P2
27418,icmp,sv_P5
5482,udp,sv_P5
63480,tcp,sv_P5
42116,tcp,sv_P3
218,tcp,sv_P5
10851,icmp,email
28990,udp,sv_P3
27378,udp,sv_P4
547,icmp,sv_P1
32834,tcp,sv_P2
48829,icmp,sv_P3
5930,udp,email
34388,tcp,sv_P2
52819,icmp,sv_P2
31390,icmp,sv_P3
24982,icmp,sv_P2
47275,icmp,sv_P2
55454,tcp,sv_P5
27735,udp,email
51041,udp,sv_P1
61100,udp,sv_P3
65469,tcp,sv_P5
2395,icmp,sv_P4
50160,tcp,sv_P2
63845,udp,sv_P4
26004,tcp,sv_P1
36373,icmp,sv_P3
34071,udp,sv_P2
59497,tcp,sv_P1
2967,tcp,email
6964,icmp,email
31269,tcp,sv_P3
27314,tcp,sv_P5
21134,icmp,sv_P5
61497,udp,sv_P4
46072,tcp,sv_P2
2975,icmp,sv_P2
7909,tcp,sv_P3
19943,udp,sv_P4
9722,tcp,email
62767,icmp,sv_P2
9623,icmp,sv_P3
10457,icmp,sv_P5
5203,udp,email
56031,udp,sv_P1
16280,tcp,sv_P1
35484,tcp,sv_P2
37375,udp,sv_P2
20670,tcp,sv_P2
52603,icmp,sv_P2
23783,tcp,sv_P5
47036,tcp,sv_P5
14039,tcp,sv_P2
46806,udp,sv_P4
48837,udp,sv_P4
9755,udp,sv_P3
31426,udp,email
21498,tcp,sv_P3
47596,tcp,sv_P2
14828,tcp,sv_P2
43098,icmp,sv_P3
6879,udp,sv_P2
47790,icmp,sv_P2
29788,icmp,sv_P5
22937,icmp,sv_P5
34844,udp,sv_P4
65013,icmp,email
58196,tcp,sv_P4
60533,udp,sv_P4
24226,icmp,sv_P3
2197,udp,sv_P2
8187,icmp,sv_P5
44449,tcp,sv_P4
64382,icmp,sv_P3
17351,icmp,sv_P2
2612,icmp,sv_P4
22269,tcp,sv_P5
44916,tcp,sv_P1
11890,udp,email
6169,icmp,sv_P4
41632,udp,sv_P4
10443,icmp,sv_P3
48795,udp,sv_P4
42576,udp,email
24229,udp,sv_P4
60563,tcp,sv_P4
14245,udp,sv_P5
13446,tcp,email
58294,udp,sv_P1
1968,tcp,sv_P2
43479,udp,sv_P4
65063,udp,email
33138,tcp,sv_P5
21050,icmp,sv_P4
12018,icmp,sv_P5
56455,icmp,sv_P2
10742,icmp,email
15269,tcp,sv_P1
14710,tcp,sv_P3
12596,tcp,sv_P5
52876,udp,email
20236,udp,sv_P3
2696,udp,sv_P2
21042,udp,sv_P3
39455,udp,sv_P3
17053,tcp,sv_P5
22120,udp,sv_P1
58277,tcp,sv_P2
31706,tcp,sv_P2
47919,udp,sv_P4
46250,icmp,sv_P4
12024,udp,sv_P1
41527,udp,sv_P1
65081,tcp,sv_P5
42015,tcp,email
57954,tcp,email
13641,icmp,email
21229,icmp,sv_P4
54632,icmp,sv_P4
29394,icmp,sv_P5
28609,udp,sv_P4
61315,udp,sv_P5
33327,tcp,sv_P5
41331,udp,sv_P2
28631,tcp,sv_P5
56652,udp,sv_P2
53516,icmp,sv_P1
40877,tcp,sv_P1
59016,tcp,sv_P4
11663,icmp,sv_P4
42885,icmp,sv_P5
18885,tcp,sv_P2
35651,udp,sv_P2
2956,udp,sv_P2
6401,tcp,sv_P2
29003,icmp,sv_P4
28931,udp,sv_P4
36694,udp,sv_P3
59845,icmp,sv_P5
39735,tcp,email
6032,udp,sv_P2
42205,tcp,sv_P4
12303,udp,sv_P5
48836,tcp,sv_P3
33478,udp,email
35843,icmp,sv_P3
49389,icmp,email
23984,tcp,sv_P1
12776,udp,email
32153,tcp,sv_P2
49945,icmp,sv_P4
47606,icmp,sv_P2
55730,tcp,email
14030,icmp,sv_P5
17829,tcp,email
37844,icmp,email
6156,tcp,email
20026,tcp,sv_P5
11459,udp,email
19823,tcp,sv_P5
11738,tcp,sv_P2
12688,tcp,sv_P5
16334,icmp,sv_P5
25546,udp,email
60313,icmp,sv_P4
19561,udp,sv_P5
22258,icmp,sv_P3
48686,udp,sv_P5
25995,icmp,sv_P4
16132,tcp,email
18938,icmp,sv_P3
62963,tcp,sv_P5
44575,icmp,sv_P4
37829,udp,sv_P1
16952,icmp,sv_P2
41014,icmp,sv_P3
17209,icmp,email
33933,tcp,sv_P2
2574,udp,sv_P2
19788,icmp,sv_P3
41054,tcp,sv_P5
62786,tcp,sv_P3
55859,icmp,email
39140,icmp,sv_P4
16149,udp,sv_P3
42732,icmp,sv_P3
39644,icmp,sv_P3
39653,tcp,sv_P2
6978,icmp,email
51090,udp,sv_P1
56979,icmp,sv_P3
6318,icmp,email
49730,tcp,sv_P3
65338,tcp,sv_P4
15310,tcp,sv_P3
13735,icmp,email
15148,udp,sv_P5
38065,icmp,sv_P1
18294,icmp,email
13420,udp,sv_P3
25708,tcp,sv_P2
29213,icmp,sv_P5
18449,udp,sv_P4
14145,icmp,sv_P2
53040,icmp,sv_P2
52836,tcp,email
602,icmp,sv_P1
64470,udp,email
44913,udp,email
51143,tcp,sv_P5
55322,icmp,sv_P1
10132,icmp,email
25901,udp,email
36864,udp,sv_P2
41402,tcp,sv_P5
34043,udp,sv_P4
12508,tcp,sv_P3
50941,udp,sv_P5
58744,icmp,sv_P2
12917,udp,sv_P5
42641,icmp,email
53746,udp,sv_P3
28430,icmp,sv_P4
28764,icmp,sv_P4
5734,icmp,email
12415,icmp,sv_P5
17130,tcp,sv_P4
55458,tcp,sv_P4
10579,udp,sv_P5
10672,udp,sv_P2
2620,icmp,sv_P5
21755,tcp,sv_P2
47716,udp,email
40862,icmp,sv_P1
40562,udp,sv_P3
5543,udp,sv_P2
32488,tcp,sv_P4
6275,udp,sv_P1
59835,icmp,sv_P3
2420,icmp,sv_P3
26013,tcp,sv_P1
35007,udp,sv_P5
50310,icmp,email
55974,tcp,sv_P2
28208,tcp,sv_P3
61185,tcp,sv_P1
41560,udp,sv_P1
4432,icmp,email
21138,icmp,sv_P1
20278,tcp,sv_P3
19053,udp,email
32441,icmp,sv_P1
9834,tcp,sv_P4
42280,tcp,sv_P2
12933,tcp,sv_P2
37791,tcp,email
64572,icmp,sv_P1
3051,tcp,sv_P3
39266,icmp,sv_P3
63480,tcp,sv_P2
21497,tcp,sv_P4
53834,tcp,sv_P2
52698,udp,sv_P5
39962,tcp,sv_P1
57042,tcp,email
42464,udp,sv_P3
43961,icmp,sv_P2
29149,udp,sv_P4
14272,tcp,sv_P4
18286,icmp,sv_P1
35598,udp,sv_P3
1801,udp,sv_P3
39553,tcp,sv_P1
57534,udp,sv_P5
52445,udp,sv_P4
21620,icmp,sv_P5
11695,icmp,sv_P3
54514,tcp,sv_P5
45931,udp,sv_P1
31720,tcp,sv_P2
23240,udp,sv_P1
1664,udp,sv_P3
24145,tcp,sv_P3
16675,icmp,sv_P3
44653,tcp,sv_P5
58102,udp,sv_P5
29281,udp,sv_P2
15529,udp,sv_P2
56625,icmp,sv_P1
62562,udp,sv_P5
50539,icmp,sv_P4
23526,icmp,sv_P2
10180,icmp,sv_P1
33373,tcp,sv_P4
45660,icmp,sv_P2
28931,udp,sv_P3
8020,icmp,sv_P1
59484,icmp,email
12883,udp,sv_P2
1281,udp,sv_P1
53357,udp,sv_P2
7837,icmp,sv_P5
64270,tcp,sv_P2
45183,icmp,sv_P4
2763,udp,sv_P5
960,udp,sv_P4
62957,icmp,sv_P5
31146,tcp,sv_P5
808,tcp,sv_P3
61500,tcp,sv_P3
49969,udp,sv_P3
46831,icmp,sv_P2
16967,udp,email
48423,udp,sv_P1
4110,tcp,email
46284,udp,sv_P4
12156,udp,sv_P4
11863,udp,sv_P3
56890,icmp,sv_P4
11292,icmp,sv_P3
8086,tcp,sv_P2
55818,tcp,sv_P4
26916,icmp,sv_P5
15306,udp,sv_P3
56975,udp,sv_P1
18089,udp,sv_P1
9992,icmp,sv_P1
61120,tcp,email
27338,icmp,sv_P3
34375,icmp,sv_P3
51383,tcp,sv_P5
5185,udp,sv_P4
18980,udp,email
46155,tcp,sv_P5
64041,tcp,sv_P3
27301,tcp,sv_P5
43358,udp,sv_P2
27954,icmp,sv_P1
6125,udp,sv_P3
7124,icmp,email
505,tcp,email
39805,udp,email
53520,icmp,email
28736,tcp,sv_P1
46949,tcp,sv_P3
22814,tcp,sv_P1
58554,udp,sv_P3
20035,udp,sv_P5
15411,icmp,sv_P5
12315,tcp,sv_P2
43866,tcp,sv_P3
1955,icmp,sv_P4
61752,udp,sv_P5
57114,icmp,sv_P5
61239,tcp,sv_P2
33722,udp,sv_P5
32051,icmp,sv_P4
15429,udp,sv_P1
51933,icmp,sv_P4
22480,tcp,sv_P4
54730,tcp,email
22501,udp,sv_P1
30920,tcp,sv_P1
45050,udp,sv_P1
50905,tcp,sv_P4
35794,icmp,sv_P5
16777,udp,sv_P4
33186,tcp,sv_P2
54732,icmp,sv_P1
4082,tcp,email
6788,udp,sv_P3
20870,udp,email
142,tcp,sv_P3
54875,tcp,sv_P1
11163,icmp,sv_P2
50693,tcp,sv_P2
12229,tcp,sv_P3
25979,tcp,sv_P3
24059,icmp,sv_P2
54143,icmp,sv_P2
31513,tcp,sv_P4
62039,icmp,sv_P1
27512,icmp,sv_P2
25935,icmp,sv_P2
53688,icmp,sv_P2
6802,icmp,sv_P1
17976,tcp,email
29127,icmp,sv_P4
11689,tcp,email
17361,tcp,email
52192,icmp,sv_P1
8766,tcp,sv_P2
10673,udp,sv_P3
17648,udp,sv_P3
2219,udp,sv_P5
26458,udp,sv_P5
53350,udp,sv_P4
6659,icmp,sv_P1
46308,udp,sv_P2
3044,udp,email
2470,udp,sv_P1
27510,icmp,sv_P4
35461,icmp,sv_P3
27372,tcp,email
15632,udp,sv_P1
54005,tcp,sv_P2
9598,tcp,email
681,icmp,sv_P2
3036,udp,sv_P4
12975,icmp,email
18574,icmp,sv_P1
10719,icmp,email
20317,icmp,sv_P2
18287,tcp,email
19097,icmp,sv_P4
4873,tcp,sv_P2
61801,udp,email
16068,tcp,email
34164,udp,email
10326,tcp,sv_P5
50919,tcp,sv_P1
3569,udp,sv_P1
2253,icmp,sv_P2
5167,icmp,sv_P4
36197,tcp,sv_P1
53011,udp,sv_P5
1412,udp,sv_P5
